url	topic_name	topic	probability	main_topic
http://twitter.com/i/web/status/1580903907139940352	monday_weeknd_day	15	3.0	15
http://twitter.com/i/web/status/1580904215563497472	crabs_crab_disappeared	392	100.0	392
http://twitter.com/i/web/status/1580904849150836738	pelosi_paul_nancy	2	43.0	2
http://twitter.com/i/web/status/1580905064545210368	moon_jupiter_saturn	102	24.0	102
http://twitter.com/i/web/status/1580905254245105664	busan_concert_weverse	21	3.0	21
http://twitter.com/i/web/status/1580905368636358656	pelosi_paul_nancy	2	38.0	2
http://twitter.com/i/web/status/1580905955809988610	halloween_mundane_party	23	10.0	23
http://twitter.com/i/web/status/1580906023102992385	taehyung_kim_suit	50	100.0	50
http://twitter.com/i/web/status/1580906073057157122	taehyung_kim_suit	50	100.0	50
http://twitter.com/i/web/status/1580906276502048768	meowed_themeowedclub_meow	300	100.0	300
http://twitter.com/i/web/status/1580906284597252096	taehyung_kim_suit	50	8.0	50
http://twitter.com/i/web/status/1580907005593931776	lil_rap_baby	86	11.0	86
http://twitter.com/i/web/status/1580907245042569216	busan_concert_weverse	21	4.0	21
http://twitter.com/i/web/status/1580907583031758848	pelosi_paul_nancy	2	26.0	2
http://twitter.com/i/web/status/1580907868551020544	democracy_polls_vote	8	2.0	-1
http://twitter.com/i/web/status/1580907868551020544	florida_desantis_hurricane	30	2.0	-1
http://twitter.com/i/web/status/1580908984931733509	jeon_jungkook_jeonghan	230	100.0	230
http://twitter.com/i/web/status/1580909013788610560	education_encounters_normandy	455	5.0	-1
http://twitter.com/i/web/status/1580909372850700289	crabs_crab_disappeared	392	5.0	392
http://twitter.com/i/web/status/1580909402361843714	tired_im_stressed	196	2.0	-1
http://twitter.com/i/web/status/1580909536801497088	inflation_corporate_profits	33	2.0	33
http://twitter.com/i/web/status/1580909672281694209	tired_im_stressed	196	1.0	-1
http://twitter.com/i/web/status/1580909671527124992	ending_end_inart	386	100.0	386
http://twitter.com/i/web/status/1580909929098989570	taehyung_kim_suit	50	1.0	50
http://twitter.com/i/web/status/1580910175363694595	inflation_corporate_profits	33	100.0	33
http://twitter.com/i/web/status/1580910371510005762	love_inlove_fall	43	2.0	43
http://twitter.com/i/web/status/1580910883470860288	monday_weeknd_day	15	6.0	15
http://twitter.com/i/web/status/1580911113323307008	friends_friendships_jealous	47	7.0	47
http://twitter.com/i/web/status/1580911247792693250	sunset_sky_purple	393	2.0	-1
http://twitter.com/i/web/status/1580911288074801152	jungkook_jung_omg	3	2.0	-1
http://twitter.com/i/web/status/1580911921490202626	taehyung_kim_suit	50	1.0	50
http://twitter.com/i/web/status/1580913697953718274	jungkook_jung_omg	3	34.0	3
http://twitter.com/i/web/status/1580914221399015427	truss_johnson_boris	9	1.0	-1
http://twitter.com/i/web/status/1580915023802925057	crying_tears_cry	20	100.0	20
http://twitter.com/i/web/status/1580915704811122689	spice_ice_affiliated	409	100.0	409
http://twitter.com/i/web/status/1580916548646375424	gogh_van_sunflowers	293	100.0	293
http://twitter.com/i/web/status/1580916870462394368	winners_gc_winner	105	7.0	105
http://twitter.com/i/web/status/1580917421757587456	cameraman_scene_mcfayden	389	1.0	-1
http://twitter.com/i/web/status/1580917575344525312	anya_spy_yor	262	100.0	262
http://twitter.com/i/web/status/1580917667841847297	gogh_van_sunflowers	293	3.0	293
http://twitter.com/i/web/status/1580917868845101057	year_old_years	162	10.0	162
http://twitter.com/i/web/status/1580917990409003010	gogh_van_sunflowers	293	100.0	293
http://twitter.com/i/web/status/1580918259896836096	chainsaw_chainsawman_man	68	25.0	68
http://twitter.com/i/web/status/1580918320017993738	pelosi_paul_nancy	2	100.0	2
http://twitter.com/i/web/status/1580919345080721408	manufacturing_solar_energy	152	1.0	-1
http://twitter.com/i/web/status/1580919345080721408	oil_arabia_saudi	173	1.0	-1
http://twitter.com/i/web/status/1580919345080721408	oil_profits_prices	180	1.0	-1
http://twitter.com/i/web/status/1580919816348897282	pictures_images_profile	101	8.0	101
http://twitter.com/i/web/status/1580920348492845056	friends_friendships_jealous	47	2.0	-1
http://twitter.com/i/web/status/1580920348492845056	bestfriend_friend_safe	353	2.0	-1
http://twitter.com/i/web/status/1580921321869148161	busan_concert_weverse	21	3.0	21
http://twitter.com/i/web/status/1580921365292515328	midnight_sun_jo	314	100.0	314
http://twitter.com/i/web/status/1580921442404737024	security_social_medicare	119	2.0	-1
http://twitter.com/i/web/status/1580921453058269184	mario_movie_super	136	2.0	-1
http://twitter.com/i/web/status/1580921453058269184	mario_pratt_chris	250	2.0	-1
http://twitter.com/i/web/status/1580921534029275138	namjoon_nukim_sexy	72	100.0	72
http://twitter.com/i/web/status/1580922422760419329	comeback_heaven_civilization	280	100.0	280
http://twitter.com/i/web/status/1580922664872734720	she_her_erased	25	100.0	25
http://twitter.com/i/web/status/1580923812228784128	amas_duo_american	301	11.0	301
http://twitter.com/i/web/status/1580924517526175747	covid_vaccine_pfizer	0	30.0	0
http://twitter.com/i/web/status/1580924838411370498	birthday_happy_prabhas	11	100.0	11
http://twitter.com/i/web/status/1580924893847490562	she_her_erased	25	100.0	25
http://twitter.com/i/web/status/1580924924583034880	trump_documents_donald	44	12.0	44
http://twitter.com/i/web/status/1580925722742226944	boop_sigh_lmao	193	100.0	193
http://twitter.com/i/web/status/1580925734373031936	expectations_disappointment_disappointed	426	1.0	-1
http://twitter.com/i/web/status/1580926362365227008	inflation_corporate_profits	33	1.0	-1
http://twitter.com/i/web/status/1580926362365227008	manufacturing_solar_energy	152	1.0	-1
http://twitter.com/i/web/status/1580926362365227008	rent_airbnb_landlords	268	1.0	-1
http://twitter.com/i/web/status/1580926362365227008	loan_student_application	286	1.0	-1
http://twitter.com/i/web/status/1580928802057699330	crabs_crab_disappeared	392	100.0	392
http://twitter.com/i/web/status/1580929242447380483	ate_gagged_swallowed	287	4.0	287
http://twitter.com/i/web/status/1580929494294007808	halloween_mundane_party	23	41.0	23
http://twitter.com/i/web/status/1580929833198309376	pain_exercises_back	453	3.0	-1
http://twitter.com/i/web/status/1580929923338088448	mental_health_therapist	42	100.0	42
http://twitter.com/i/web/status/1580930114032136193	permissiontodance_theconcerttour_pcas	234	50.0	234
http://twitter.com/i/web/status/1580932606887010304	ai_art_artists	153	100.0	153
http://twitter.com/i/web/status/1580933032957317122	fetterman_john_oz	397	1.0	-1
http://twitter.com/i/web/status/1580933482326343680	black_white_donda	32	2.0	-1
http://twitter.com/i/web/status/1580934044417523712	joe_biden_puerto	83	2.0	83
http://twitter.com/i/web/status/1580934301306171392	clothes_wear_outfit	81	1.0	-1
http://twitter.com/i/web/status/1580934987146461185	view_views_thumbnail	443	1.0	-1
http://twitter.com/i/web/status/1580935110194450432	pelosi_paul_nancy	2	27.0	2
http://twitter.com/i/web/status/1580935141316141056	gogh_van_vincent	208	100.0	208
http://twitter.com/i/web/status/1580935233427603456	falcon_system_orbital	204	100.0	204
http://twitter.com/i/web/status/1580936120988073986	busan_concert_weverse	21	100.0	21
http://twitter.com/i/web/status/1580936473758441472	birthday_happy_prabhas	11	18.0	11
http://twitter.com/i/web/status/1580936777644539905	democracy_polls_vote	8	5.0	-1
http://twitter.com/i/web/status/1580936937170698241	nato_sanctions_starve	448	100.0	448
http://twitter.com/i/web/status/1580937493943578624	clothes_wear_outfit	81	1.0	-1
http://twitter.com/i/web/status/1580937658993635333	falcon_system_orbital	204	100.0	204
http://twitter.com/i/web/status/1580937953907740673	busan_concert_weverse	21	4.0	21
http://twitter.com/i/web/status/1580937995263229952	almighty_strength_wasted	457	29.0	457
http://twitter.com/i/web/status/1580938803362996224	yoongi_yoonmin_min	51	10.0	51
http://twitter.com/i/web/status/1580938875001745409	oughta_yess_goes	254	14.0	254
http://twitter.com/i/web/status/1580939026290200577	lee_mark_jeno	174	100.0	174
http://twitter.com/i/web/status/1580940019270680576	gorgeous_pretty_cute	278	5.0	278
http://twitter.com/i/web/status/1580940324133900289	ronaldo_cristiano_goals	6	100.0	6
http://twitter.com/i/web/status/1580940746039132160	police_teen_cop	27	1.0	-1
http://twitter.com/i/web/status/1580940924783583237	dating_date_man	82	4.0	82
http://twitter.com/i/web/status/1580941582970556416	yoongi_yoonmin_min	51	20.0	51
http://twitter.com/i/web/status/1580941923652497409	chicken_cheese_meal	4	1.0	-1
http://twitter.com/i/web/status/1580943224231055362	friends_friendships_jealous	47	4.0	-1
http://twitter.com/i/web/status/1580943461347655680	elon_musk_twitter	10	1.0	-1
http://twitter.com/i/web/status/1580943461347655680	twitter_employees_council	321	1.0	-1
http://twitter.com/i/web/status/1580944064647958528	case_maxident_straykidscomeback	216	100.0	216
http://twitter.com/i/web/status/1580944178707853312	wl_tag_nft	77	5.0	-1
http://twitter.com/i/web/status/1580944402247143425	busan_concert_weverse	21	9.0	21
http://twitter.com/i/web/status/1580945137282084864	pray_god_allah	12	100.0	12
http://twitter.com/i/web/status/1580945512685240325	nigga_niggas_shoes	54	19.0	54
http://twitter.com/i/web/status/1580945768520695809	busan_concert_weverse	21	14.0	21
http://twitter.com/i/web/status/1580946321628073984	hair_relaxer_blonde	38	1.0	38
http://twitter.com/i/web/status/1580948973841354752	college_drains_absences	298	2.0	-1
http://twitter.com/i/web/status/1580948973841354752	study_studying_rawr	333	2.0	-1
http://twitter.com/i/web/status/1580949586939875329	hindu_hindus_india	402	3.0	-1
http://twitter.com/i/web/status/1580950389473837056	gogh_van_sunflowers	293	45.0	293
http://twitter.com/i/web/status/1580951301386444800	pelosi_paul_nancy	2	100.0	2
http://twitter.com/i/web/status/1580951564151398402	dog_dogs_puppy	37	100.0	37
http://twitter.com/i/web/status/1580952291460325376	insane_crazy_arrangement	246	1.0	-1
http://twitter.com/i/web/status/1580952599112880128	garr_drawing_bang	111	37.0	111
http://twitter.com/i/web/status/1580952656558051329	trailer_marvel_cavill	75	15.0	75
http://twitter.com/i/web/status/1580952719442862080	turnaround_lifestyle_success	449	1.0	-1
http://twitter.com/i/web/status/1580954470372212736	education_encounters_normandy	455	100.0	455
http://twitter.com/i/web/status/1580954556497657858	pelosi_paul_nancy	2	38.0	2
http://twitter.com/i/web/status/1580954871683223553	weed_smoke_smoking	112	20.0	112
http://twitter.com/i/web/status/1580955197911597063	stray_maxident_youmakestraykidsstay	151	11.0	151
http://twitter.com/i/web/status/1580956077096861697	florida_desantis_hurricane	30	6.0	30
http://twitter.com/i/web/status/1580956835213107200	chainsaw_chainsawman_man	68	21.0	68
http://twitter.com/i/web/status/1580956869103083520	pochita_chainsawman_cosplay	320	100.0	320
http://twitter.com/i/web/status/1580957635066486785	trump_documents_donald	44	1.0	-1
http://twitter.com/i/web/status/1580957635066486785	marjorie_greene_taylor	191	1.0	-1
http://twitter.com/i/web/status/1580957635066486785	marijuana_possession_possessing	219	1.0	-1
http://twitter.com/i/web/status/1580957635066486785	vance_jd_tim	270	1.0	-1
http://twitter.com/i/web/status/1580957635066486785	hunter_biden_blackrock	329	1.0	-1
http://twitter.com/i/web/status/1580957635066486785	ny_trump_fraud	431	1.0	-1
http://twitter.com/i/web/status/1580957635066486785	rex_orange_county	465	1.0	-1
http://twitter.com/i/web/status/1580960009273212932	haaland_guy_ad	405	1.0	-1
http://twitter.com/i/web/status/1580961743370846210	lee_mark_jeno	174	59.0	174
http://twitter.com/i/web/status/1580961878032777219	democracy_polls_vote	8	45.0	8
http://twitter.com/i/web/status/1580962085978406912	theothersidetour_marktuan_theotherside	360	2.0	-1
http://twitter.com/i/web/status/1580962120497102849	pray_god_allah	12	7.0	12
http://twitter.com/i/web/status/1580962453185101852	gogh_van_sunflowers	293	100.0	293
http://twitter.com/i/web/status/1580962489054863360	police_teen_cop	27	1.0	-1
http://twitter.com/i/web/status/1580962866156384260	halp_ur_me	76	39.0	76
http://twitter.com/i/web/status/1580963399823142912	chicken_cheese_meal	4	4.0	4
http://twitter.com/i/web/status/1580963746528493569	october_draining_tiring	66	100.0	66
http://twitter.com/i/web/status/1580963851952357376	inflation_corporate_profits	33	2.0	33
http://twitter.com/i/web/status/1580964228634095628	wallpapers_watermark_wallpaper	383	100.0	383
http://twitter.com/i/web/status/1580964279963987974	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1580964388713832448	trump_documents_donald	44	22.0	44
http://twitter.com/i/web/status/1580965094367801345	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1580965102391504904	robbie_hagrid_coltrane	183	64.0	183
http://twitter.com/i/web/status/1580965152345665555	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1580965168955428864	yettocomeinbusan_yettocomethecityinbusan_kpopherald	472	6.0	-1
http://twitter.com/i/web/status/1580965171132268544	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1580965339759751176	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1580965904854134788	robbie_hagrid_coltrane	183	25.0	183
http://twitter.com/i/web/status/1580965921341943814	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1580966350868033548	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1580966453435518976	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1580966742850867201	robbie_hagrid_coltrane	183	53.0	183
http://twitter.com/i/web/status/1580967409988431877	robbie_hagrid_coltrane	183	45.0	183
http://twitter.com/i/web/status/1580968206235504646	ronaldo_cristiano_goals	6	5.0	-1
http://twitter.com/i/web/status/1580968467557019658	robbie_hagrid_coltrane	183	60.0	183
http://twitter.com/i/web/status/1580968743433170947	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1580968748986429448	general_election_youd	430	100.0	430
http://twitter.com/i/web/status/1580969056181448704	robbie_hagrid_coltrane	183	57.0	183
http://twitter.com/i/web/status/1580969222519558145	de_que_djokovic	197	2.0	197
http://twitter.com/i/web/status/1580969298482565122	video_seen_videos	56	1.0	-1
http://twitter.com/i/web/status/1580969298482565122	ending_end_inart	386	1.0	-1
http://twitter.com/i/web/status/1580969377242890240	money_rich_spend	52	7.0	52
http://twitter.com/i/web/status/1580969847760244736	men_ngga_thier	161	4.0	-1
http://twitter.com/i/web/status/1580970250467569676	cute_grapes_prettiest	468	1.0	-1
http://twitter.com/i/web/status/1580970794129117184	siblings_sibling_younger	215	1.0	-1
http://twitter.com/i/web/status/1580970980847292416	halloween_mundane_party	23	11.0	23
http://twitter.com/i/web/status/1580971112107675648	jayb_cdnza_jay	95	100.0	95
http://twitter.com/i/web/status/1580971127865675776	robbie_hagrid_coltrane	183	54.0	183
http://twitter.com/i/web/status/1580971217531437056	robbie_hagrid_coltrane	183	64.0	183
http://twitter.com/i/web/status/1580971930374766592	heart_heavy_deserve	176	18.0	176
http://twitter.com/i/web/status/1580972477072568320	robbie_hagrid_coltrane	183	9.0	183
http://twitter.com/i/web/status/1580972547721793536	robbie_hagrid_coltrane	183	7.0	183
http://twitter.com/i/web/status/1580973268273893377	monday_weeknd_day	15	12.0	15
http://twitter.com/i/web/status/1580973663838359553	love_inlove_fall	43	3.0	43
http://twitter.com/i/web/status/1580974122888089601	robbie_hagrid_coltrane	183	52.0	183
http://twitter.com/i/web/status/1580975324313006080	robbie_hagrid_coltrane	183	70.0	183
http://twitter.com/i/web/status/1580975646028681216	baby_babies_changmin	84	100.0	84
http://twitter.com/i/web/status/1580976299103117312	pictures_images_profile	101	2.0	-1
http://twitter.com/i/web/status/1580976299103117312	view_views_thumbnail	443	2.0	-1
http://twitter.com/i/web/status/1580977243521548288	chainsaw_chainsawman_man	68	100.0	68
http://twitter.com/i/web/status/1580977302720028673	manufacturing_solar_energy	152	5.0	-1
http://twitter.com/i/web/status/1580977935926034432	year_old_years	162	100.0	162
http://twitter.com/i/web/status/1580978047305383936	hunter_biden_blackrock	329	1.0	-1
http://twitter.com/i/web/status/1580978326562574336	workout_gym_exercises	255	4.0	-1
http://twitter.com/i/web/status/1580978771510775808	pochita_chainsawman_cosplay	320	12.0	320
http://twitter.com/i/web/status/1580979155608690693	oughta_yess_goes	254	1.0	-1
http://twitter.com/i/web/status/1580979652490731522	pelosi_paul_nancy	2	1.0	2
http://twitter.com/i/web/status/1580979650230046721	she_her_erased	25	2.0	-1
http://twitter.com/i/web/status/1580979730936782849	hair_relaxer_blonde	38	3.0	38
http://twitter.com/i/web/status/1580981051052417024	men_women_alpha	184	4.0	184
http://twitter.com/i/web/status/1580982173762351104	robbie_hagrid_coltrane	183	34.0	183
http://twitter.com/i/web/status/1580982374623420416	costume_halloween_dressed	92	8.0	92
http://twitter.com/i/web/status/1580982712717889537	security_social_medicare	119	4.0	119
http://twitter.com/i/web/status/1580983566279667712	jisoo_maria_diorss	350	3.0	-1
http://twitter.com/i/web/status/1580984518194135041	security_social_medicare	119	7.0	-1
http://twitter.com/i/web/status/1580985212241993728	awards_fact_fannstar	35	19.0	35
http://twitter.com/i/web/status/1580985712027238400	pelosi_paul_nancy	2	3.0	2
http://twitter.com/i/web/status/1580986472962088961	update_sappchat_restart	94	100.0	94
http://twitter.com/i/web/status/1580986945823420416	trump_documents_donald	44	15.0	44
http://twitter.com/i/web/status/1580988341951942656	tour_angeles_los	401	100.0	401
http://twitter.com/i/web/status/1580988896460308487	love_inlove_fall	43	3.0	43
http://twitter.com/i/web/status/1580989031940124674	idr_hours_rt	41	100.0	41
http://twitter.com/i/web/status/1580990386205388800	talk_communication_grandson	177	17.0	177
http://twitter.com/i/web/status/1580990448893825024	bear_elephants_zoo	241	8.0	241
http://twitter.com/i/web/status/1580991212118429696	robbie_hagrid_coltrane	183	1.0	183
http://twitter.com/i/web/status/1580992872014557184	men_ngga_thier	161	3.0	-1
http://twitter.com/i/web/status/1580993252542423040	she_her_erased	25	9.0	25
http://twitter.com/i/web/status/1580993491043487744	heart_heavy_deserve	176	1.0	-1
http://twitter.com/i/web/status/1580993491043487744	expectations_disappointment_disappointed	426	1.0	-1
http://twitter.com/i/web/status/1580993577156456448	bestfriend_friend_safe	353	100.0	353
http://twitter.com/i/web/status/1580994136752017409	robbie_hagrid_coltrane	183	33.0	183
http://twitter.com/i/web/status/1580994334887145472	gogh_van_vincent	208	28.0	208
http://twitter.com/i/web/status/1580996258285907968	knot_tie_fold	290	100.0	290
http://twitter.com/i/web/status/1580996267697614849	sensitive_upset_hurt	144	19.0	144
http://twitter.com/i/web/status/1580997035792433152	life_doesn_accepting	106	2.0	106
http://twitter.com/i/web/status/1580997035792433152	turnaround_lifestyle_success	449	2.0	106
http://twitter.com/i/web/status/1580997366274039813	moon_jupiter_saturn	102	40.0	102
http://twitter.com/i/web/status/1580998187984486402	hold_alright_ill	340	2.0	-1
http://twitter.com/i/web/status/1580999615050305536	life_doesn_accepting	106	3.0	106
http://twitter.com/i/web/status/1581000716574867456	knot_tie_fold	290	100.0	290
http://twitter.com/i/web/status/1581001418143846400	megan_stallion_thee	126	100.0	126
http://twitter.com/i/web/status/1581002469345148928	ny_trump_fraud	431	100.0	431
http://twitter.com/i/web/status/1581002787617284097	gogh_van_sunflowers	293	100.0	293
http://twitter.com/i/web/status/1581002974452940800	falcon_system_orbital	204	100.0	204
http://twitter.com/i/web/status/1581003032023572480	iphone_phone_apple	155	100.0	155
http://twitter.com/i/web/status/1581003533163167744	lil_rap_baby	86	2.0	86
http://twitter.com/i/web/status/1581003578642399232	trump_documents_donald	44	1.0	-1
http://twitter.com/i/web/status/1581004306215731203	cat_cats_kitten	13	39.0	13
http://twitter.com/i/web/status/1581004419587416065	oz_dr_puppies	256	100.0	256
http://twitter.com/i/web/status/1581005293692932097	pochita_chainsawman_cosplay	320	69.0	320
http://twitter.com/i/web/status/1581006759921319941	kanye_west_adidas	39	13.0	39
http://twitter.com/i/web/status/1581007715115339776	oz_dr_puppies	256	100.0	256
http://twitter.com/i/web/status/1581007796044066816	pelosi_paul_nancy	2	65.0	2
http://twitter.com/i/web/status/1581008161246367744	gogh_van_sunflowers	293	100.0	293
http://twitter.com/i/web/status/1581009048257847298	giveaway_hours_follow	78	52.0	78
http://twitter.com/i/web/status/1581009095678566400	albums_billboard_stray	352	100.0	352
http://twitter.com/i/web/status/1581012242102788096	democracy_polls_vote	8	40.0	8
http://twitter.com/i/web/status/1581012339062542337	jennie_porsche_chanel	97	1.0	-1
http://twitter.com/i/web/status/1581013851490775040	robbie_hagrid_coltrane	183	4.0	183
http://twitter.com/i/web/status/1581015056573026304	pelosi_paul_nancy	2	31.0	2
http://twitter.com/i/web/status/1581015139116929024	education_encounters_normandy	455	1.0	-1
http://twitter.com/i/web/status/1581015795953717248	winners_gc_winner	105	14.0	105
http://twitter.com/i/web/status/1581015851326898176	bestfriend_friend_safe	353	100.0	353
http://twitter.com/i/web/status/1581015895291617281	chicken_cheese_meal	4	2.0	4
http://twitter.com/i/web/status/1581017721176985600	com_remote_channels	231	7.0	231
http://twitter.com/i/web/status/1581019585478037504	cartoon_network_studios	382	100.0	382
http://twitter.com/i/web/status/1581019713538502656	who_homies_me	175	41.0	175
http://twitter.com/i/web/status/1581020270004838400	disney_mermaid_ariel	227	28.0	227
http://twitter.com/i/web/status/1581020877621456896	com_remote_channels	231	2.0	-1
http://twitter.com/i/web/status/1581020877621456896	excel_google_tips	459	2.0	-1
http://twitter.com/i/web/status/1581021403632979968	anime_manga_novels	165	5.0	165
http://twitter.com/i/web/status/1581021411551813632	disney_mermaid_ariel	227	1.0	-1
http://twitter.com/i/web/status/1581024906703093760	megan_stallion_thee	126	2.0	126
http://twitter.com/i/web/status/1581026148221218816	monday_weeknd_day	15	8.0	15
http://twitter.com/i/web/status/1581026603123232768	robbie_hagrid_coltrane	183	56.0	183
http://twitter.com/i/web/status/1581026834291953664	pochita_chainsawman_cosplay	320	100.0	320
http://twitter.com/i/web/status/1581027251167981568	shark_dolphin_legs	127	20.0	127
http://twitter.com/i/web/status/1581028220627189760	gogh_van_vincent	208	100.0	208
http://twitter.com/i/web/status/1581028320207962112	bayonetta_boycott_bayonutters	351	7.0	351
http://twitter.com/i/web/status/1581028372054179840	spooky_spooks_season	245	2.0	-1
http://twitter.com/i/web/status/1581028873302523905	cartoon_network_studios	382	100.0	382
http://twitter.com/i/web/status/1581029273317834752	netflix_series_dahmer	109	2.0	109
http://twitter.com/i/web/status/1581029991524970496	disney_mermaid_ariel	227	2.0	-1
http://twitter.com/i/web/status/1581030768595214336	comeback_heaven_civilization	280	3.0	280
http://twitter.com/i/web/status/1581031321337372672	drunk_alcohol_drink	79	24.0	79
http://twitter.com/i/web/status/1581031567681781760	megan_stallion_thee	126	13.0	126
http://twitter.com/i/web/status/1581032587229036545	wolf_wolves_gps	408	13.0	408
http://twitter.com/i/web/status/1581033467269505025	yoongi_yoonmin_min	51	32.0	51
http://twitter.com/i/web/status/1581034194033324032	potato_says_tired	259	100.0	259
http://twitter.com/i/web/status/1581034588037529600	real_shinee_mandando	179	100.0	179
http://twitter.com/i/web/status/1581034595171999744	dad_father_son	211	2.0	211
http://twitter.com/i/web/status/1581035723444002816	gogh_van_vincent	208	38.0	208
http://twitter.com/i/web/status/1581036472332742657	birthday_happy_prabhas	11	100.0	11
http://twitter.com/i/web/status/1581037193875030017	wigs_michael_hat	354	1.0	-1
http://twitter.com/i/web/status/1581037981200441344	gogh_van_sunflowers	293	100.0	293
http://twitter.com/i/web/status/1581038333769023488	trick_treat_or	341	100.0	341
http://twitter.com/i/web/status/1581039393028165642	iphone_phone_apple	155	21.0	155
http://twitter.com/i/web/status/1581040672798171136	energy_busy_sometimes	260	2.0	260
http://twitter.com/i/web/status/1581040948435263489	breathe_elbow_sneeze	281	1.0	-1
http://twitter.com/i/web/status/1581042165156909062	robbie_hagrid_coltrane	183	100.0	183
http://twitter.com/i/web/status/1581042986565382144	simon_tag_says	274	48.0	274
http://twitter.com/i/web/status/1581043131235307521	boop_sigh_lmao	193	2.0	-1
http://twitter.com/i/web/status/1581043131235307521	true_truly_correct	322	2.0	-1
http://twitter.com/i/web/status/1581043131235307521	haaland_guy_ad	405	2.0	-1
http://twitter.com/i/web/status/1581043836331388929	busan_concert_weverse	21	3.0	21
http://twitter.com/i/web/status/1581043935610163200	sleep_wake_bed	16	2.0	16
http://twitter.com/i/web/status/1581046261162995712	ate_gagged_swallowed	287	10.0	287
http://twitter.com/i/web/status/1581046876211908608	nurse_patient_nursing	421	100.0	421
http://twitter.com/i/web/status/1581047700430393351	miley_hannah_montana	369	3.0	-1
http://twitter.com/i/web/status/1581048249888407552	shark_dolphin_legs	127	1.0	-1
http://twitter.com/i/web/status/1581048700306042880	iran_mahsaamini_freedom	90	100.0	90
http://twitter.com/i/web/status/1581048929008816128	pelosi_paul_nancy	2	38.0	2
http://twitter.com/i/web/status/1581049730565832705	choose_chose_lose	324	3.0	-1
http://twitter.com/i/web/status/1581049875596132352	cat_cats_kitten	13	17.0	13
http://twitter.com/i/web/status/1581050201254424578	power_switch_mak	344	100.0	344
http://twitter.com/i/web/status/1581050804206993409	healthy_relationships_compatibility	400	2.0	-1
http://twitter.com/i/web/status/1581050901212823552	blackpink_thevillainineverwas_paddlin	182	100.0	182
http://twitter.com/i/web/status/1581051123120492545	security_social_medicare	119	100.0	119
http://twitter.com/i/web/status/1581051136294866946	men_women_alpha	184	2.0	184
http://twitter.com/i/web/status/1581053631104630785	dream_dreamfacereveal_ugly	29	7.0	29
http://twitter.com/i/web/status/1581054238297231360	dad_father_son	211	5.0	211
http://twitter.com/i/web/status/1581054519193980928	megan_stallion_thee	126	13.0	126
http://twitter.com/i/web/status/1581054964809756672	sensitive_upset_hurt	144	2.0	-1
http://twitter.com/i/web/status/1581054964809756672	expectations_disappointment_disappointed	426	2.0	-1
http://twitter.com/i/web/status/1581056170709508097	trauma_childhood_parents	125	4.0	125
http://twitter.com/i/web/status/1581057425620467712	lonely_alone_isolation	361	2.0	-1
http://twitter.com/i/web/status/1581057425620467712	healthy_relationships_compatibility	400	2.0	-1
http://twitter.com/i/web/status/1581057706978574337	crabs_crab_disappeared	392	1.0	-1
http://twitter.com/i/web/status/1581057964323897344	aespa_givenchy_aespapfw	249	11.0	249
http://twitter.com/i/web/status/1581059679429398528	lucy_edgerunners_cyberpunkedgerunners	166	1.0	166
http://twitter.com/i/web/status/1581060692005687296	cake_cakes_birthday	253	100.0	253
http://twitter.com/i/web/status/1581061521207005185	twitter_tweet_whatsapp	18	33.0	18
http://twitter.com/i/web/status/1581061753328181249	pray_god_allah	12	3.0	12
http://twitter.com/i/web/status/1581061753328181249	almighty_strength_wasted	457	3.0	12
http://twitter.com/i/web/status/1581061920953540608	gogh_van_vincent	208	100.0	208
http://twitter.com/i/web/status/1581062344058482693	walker_herschel_warnock	40	100.0	40
http://twitter.com/i/web/status/1581063853387165696	pelosi_paul_nancy	2	100.0	2
http://twitter.com/i/web/status/1581064811395403776	paypal_fees_misinformation	148	14.0	148
http://twitter.com/i/web/status/1581065413567213568	trailer_marvel_cavill	75	2.0	75
http://twitter.com/i/web/status/1581066687532527616	holy_shit_shlit	271	4.0	271
http://twitter.com/i/web/status/1581066719832862721	walker_herschel_warnock	40	30.0	40
http://twitter.com/i/web/status/1581067503346003968	walker_herschel_warnock	40	100.0	40
http://twitter.com/i/web/status/1581070466181398529	walker_herschel_warnock	40	2.0	40
http://twitter.com/i/web/status/1581071533383950337	walker_herschel_warnock	40	19.0	40
http://twitter.com/i/web/status/1581072367144824835	walker_herschel_warnock	40	2.0	40
http://twitter.com/i/web/status/1581072366133714947	kspodome_interpark_treasure	335	1.0	335
http://twitter.com/i/web/status/1581072529405665281	manila_bethesun_seventeen	7	1.0	7
http://twitter.com/i/web/status/1581072784524206080	busan_concert_weverse	21	4.0	21
http://twitter.com/i/web/status/1581073921344163841	insulin_costs_capping	257	43.0	257
http://twitter.com/i/web/status/1581073931045597185	flood_mindanao_paengph	307	28.0	307
